_id,PARID,FULL_ADDRESS,PROPERTYHOUSENUM,PROPERTYFRACTION,PROPERTYADDRESSDIR,PROPERTYADDRESSSTREET,PROPERTYADDRESSSUF,PROPERTYADDRESSUNITDESC,PROPERTYUNITNO,PROPERTYCITY,PROPERTYSTATE,PROPERTYZIP,SCHOOLCODE,SCHOOLDESC,MUNICODE,MUNIDESC,RECORDDATE,SALEDATE,PRICE,DEEDBOOK,DEEDPAGE,SALECODE,SALEDESC,INSTRTYP,INSTRTYPDESC,latitude,longitude,neighborhood
3186713,0004B00043000000,"327-329 HAVELOCK WAY, PITTSBURGH, PA 15211",327,-329,,HAVELOCK,WAY,,,PITTSBURGH,PA,15211,47,Pittsburgh,119,19th Ward - PITTSBURGH,3/4/2024,2/22/2024,1,19590,121,3,LOVE AND AFFECTION SALE,SW,SPECIAL WARRANTY,40.432919,-80.011163,Mount Washington
3186714,0035P00005000000,"1931 BROADWAY AVE, PITTSBURGH, PA 15216",1931, ,,BROADWAY,AVE,,,PITTSBURGH,PA,15216,47,Pittsburgh,119,19th Ward - PITTSBURGH,3/4/2024,2/23/2024,320000,19590,174,9,OTHER INVALID SALES INDICATED,DE,DEED,40.406175,-80.02829,Beechview
3186718,0012J00027000000,"145 S 16TH ST, PITTSBURGH, PA 15203",145, ,S,16TH,ST,,,PITTSBURGH,PA,15203,47,Pittsburgh,117,17th Ward - PITTSBURGH,10/9/2024,9/13/2024,200000,19827,103,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.42698,-79.98277,South Side Flats
3186719,0084E00302051400,"5850 CENTRE AVE, UNIT 514, PITTSBURGH, PA 15206",5850, ,,CENTRE,AVE,UNIT,514,PITTSBURGH,PA,15206,47,Pittsburgh,107,7th Ward - PITTSBURGH,10/9/2024,9/27/2024,217500,19827,153,0,VALID SALE,DE,DEED,40.458096,-79.930198,Shadyside
3186723,0001D00259C71100,"301 5TH AVE, UNIT 711, PITTSBURGH, PA 15222",301, ,,5TH,AVE,UNIT,711,PITTSBURGH,PA,15222,47,Pittsburgh,102,2nd Ward - PITTSBURGH,10/4/2024,10/1/2024,450000,19823,177,H,MULTI-PARCEL SALE,SW,SPECIAL WARRANTY,40.440923,-79.999582,Central Business District
3186730,0040C00152000000,"0 FORD ST, PITTSBURGH, PA 15205",0, ,,FORD,ST,,,PITTSBURGH,PA,15205,47,Pittsburgh,128,28th Ward - PITTSBURGH,10/18/2024,10/4/2024,4200,19835,263,14,TIME ON MARKET (INSUFF/EXCESS),SW,SPECIAL WARRANTY,40.442432,-80.055258,Crafton Heights
3186733,0035R00201000000,"0 DAGMAR AVE, PITTSBURGH, PA 15216",0, ,,DAGMAR,AVE,,,PITTSBURGH,PA,15216,47,Pittsburgh,119,19th Ward - PITTSBURGH,10/16/2024,10/14/2024,180850,19833,199,H,MULTI-PARCEL SALE,SW,SPECIAL WARRANTY,40.411949,-80.022915,Beechview
3186743,0084J00047000C00,"561 S NEGLEY AVE, UNIT 8, PITTSBURGH, PA 15232",561, ,S,NEGLEY,AVE,UNIT,8,PITTSBURGH,PA,15232,47,Pittsburgh,107,7th Ward - PITTSBURGH,10/25/2024,10/18/2024,371000,19843,304,H,MULTI-PARCEL SALE,DE,DEED,40.45573,-79.932635,Shadyside
3186744,0003N00171000000,"702 EUREKA ST, PITTSBURGH, PA 15210",702, ,,EUREKA,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,118,18th Ward - PITTSBURGH,10/25/2024,10/24/2024,94545,19843,395,H,MULTI-PARCEL SALE,DE,DEED,40.42361,-79.995675,Allentown
3186742,0015B00022000000,"243 SOUTHERN AVE, PITTSBURGH, PA 15211",243, ,,SOUTHERN,AVE,,,PITTSBURGH,PA,15211,47,Pittsburgh,119,19th Ward - PITTSBURGH,10/25/2024,10/9/2024,443000,19843,195,0,VALID SALE,GW,GENERAL WARRANTY,40.423252,-80.011227,Mount Washington
3186747,0162K00102000000,"211 PERRYVIEW AVE, PITTSBURGH, PA 15214",211, ,,PERRYVIEW,AVE,,,PITTSBURGH,PA,15214,47,Pittsburgh,126,26th Ward - PITTSBURGH,7/2/2024,6/24/2024,425000,19722,528,0,VALID SALE,DE,DEED,40.49525,-80.025207,Perry North
3186752,0027D00263000000,"234 MELWOOD AVE, PITTSBURGH, PA 15213",234, ,,MELWOOD,AVE,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,7/9/2024,6/21/2024,1,19729,1,H,MULTI-PARCEL SALE,FD,FIDUCIARY DEED,40.451113,-79.949924,North Oakland
3186751,0002H00262000000,"23 VINE ST, PITTSBURGH, PA 15219",23, ,,VINE,ST,,,PITTSBURGH,PA,15219,47,Pittsburgh,103,3rd Ward - PITTSBURGH,7/2/2024,5/30/2024,20200,19723,41,99,CORRECTIVE DEED / DUPLICATE SALE,DE,DEED,40.43952,-79.98416,Crawford-Roberts
3186749,0114G00114000000,"3898 BRIGHTON RD, PITTSBURGH, PA 15212",3898, ,,BRIGHTON,RD,,,PITTSBURGH,PA,15212,47,Pittsburgh,127,27th Ward - PITTSBURGH,7/2/2024,6/21/2024,277000,19722,539,35,CORPORATION TRANSFER,DE,DEED,40.487175,-80.037242,Brighton Heights
3186757,0087H00001000000,"2328 SHADY AVE, PITTSBURGH, PA 15217",2328, ,,SHADY,AVE,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,7/12/2024,7/9/2024,349000,19733,275,0,VALID SALE,DE,DEED,40.43033,-79.92025,Squirrel Hill South
3186760,0185S00334000000,"1115 MARGRAY ST, PITTSBURGH, PA 15207",1115, ,,MARGRAY,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,131,31st Ward - PITTSBURGH,7/10/2024,7/2/2024,100000,19730,246,0,VALID SALE,DE,DEED,40.3673,-79.91682,Lincoln Place
3186761,0020N00094000000,"1031 RINGGOLD ST, PITTSBURGH, PA 15220",1031, ,,RINGGOLD,ST,,,PITTSBURGH,PA,15220,47,Pittsburgh,128,28th Ward - PITTSBURGH,6/4/2024,5/31/2024,261000,19690,585,99,CORRECTIVE DEED / DUPLICATE SALE,DE,DEED,40.44336,-80.04893,Crafton Heights
3186771,0025M00074000000,"342 DOWNING ST, PITTSBURGH, PA 15219",342, ,,DOWNING,ST,,,PITTSBURGH,PA,15219,47,Pittsburgh,106,6th Ward - PITTSBURGH,7/22/2024,7/9/2024,50000,19741,437,99,CORRECTIVE DEED / DUPLICATE SALE,DE,DEED,40.45754,-79.96679,Polish Hill
3186772,0052H00130010200,"5425 5TH AVE, UNIT 102, PITTSBURGH, PA 15232",5425, ,,5TH,AVE,UNIT,102,PITTSBURGH,PA,15232,47,Pittsburgh,107,7th Ward - PITTSBURGH,7/18/2024,7/15/2024,240000,19740,522,0,VALID SALE,SW,SPECIAL WARRANTY,40.44904,-79.933496,Shadyside
3186783,0126B00070000000,"211 LINGROVE PL, PITTSBURGH, PA 15208",211, ,,LINGROVE,PL,,,PITTSBURGH,PA,15208,47,Pittsburgh,114,14th Ward - PITTSBURGH,6/21/2024,6/12/2024,1125000,19711,523,0,VALID SALE,DE,DEED,40.450892,-79.910451,Point Breeze
3186784,0139S00002000000,"2808 HOMEHURST AVE, PITTSBURGH, PA 15234",2808, ,,HOMEHURST,AVE,,,PITTSBURGH,PA,15234,47,Pittsburgh,132,32nd Ward - PITTSBURGH,7/8/2024,7/2/2024,1,19727,198,3,LOVE AND AFFECTION SALE,DE,DEED,40.37558,-80.00349,Overbrook
3186787,0127N00150000000,"6395 DOUGLAS ST, PITTSBURGH, PA 15217",6395, ,,DOUGLAS,ST,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,7/1/2024,6/21/2024,530000,19722,24,99,CORRECTIVE DEED / DUPLICATE SALE,DE,DEED,40.43373,-79.91434,Squirrel Hill South
3186799,0021A00027000000,"0 SANFORD ST, PITTSBURGH, PA 15204",0, ,,SANFORD,ST,,,PITTSBURGH,PA,15204,47,Pittsburgh,120,20th Ward - PITTSBURGH,9/25/2024,9/20/2024,55000,19812,303,H,MULTI-PARCEL SALE,SW,SPECIAL WARRANTY,40.460103,-80.049434,Esplen
3186797,0035L00173000000,"1718 KIRALFY AVE, PITTSBURGH, PA 15216",1718, ,,KIRALFY,AVE,,,PITTSBURGH,PA,15216,47,Pittsburgh,119,19th Ward - PITTSBURGH,9/24/2024,9/10/2024,105000,19810,24,0,VALID SALE,SW,SPECIAL WARRANTY,40.40815,-80.02193,Beechview
3186801,0097H00253000000,"932 WOODBOURNE AVE, PITTSBURGH, PA 15226",932, ,,WOODBOURNE,AVE,,,PITTSBURGH,PA,15226,47,Pittsburgh,119,19th Ward - PITTSBURGH,10/4/2024,10/2/2024,135000,19822,74,0,VALID SALE,DE,DEED,40.391002,-80.019882,Brookline
3186808,0176A00146000000,"3 FLOTILLA WAY, PITTSBURGH, PA 15221",3, ,,FLOTILLA,WAY,,,PITTSBURGH,PA,15221,47,Pittsburgh,114,14th Ward - PITTSBURGH,10/30/2024,10/16/2024,6500,19847,575,99,CORRECTIVE DEED / DUPLICATE SALE,SW,SPECIAL WARRANTY,40.442435,-79.896478,Point Breeze
3186809,0006G00016000000,"1617 GRANDVIEW AVE, PITTSBURGH, PA 15211",1617, ,,GRANDVIEW,AVE,,,PITTSBURGH,PA,15211,47,Pittsburgh,119,19th Ward - PITTSBURGH,10/31/2024,10/31/2024,2250000,19849,131,H,MULTI-PARCEL SALE,DE,DEED,40.440475,-80.023715,Duquesne Heights
3186815,0039G00025000000,"1425 WILLOUGHBY ST, PITTSBURGH, PA 15205",1425, ,,WILLOUGHBY,ST,,,PITTSBURGH,PA,15205,47,Pittsburgh,128,28th Ward - PITTSBURGH,12/2/2024,11/26/2024,167000,19880,74,0,VALID SALE,DE,DEED,40.430575,-80.055569,Westwood
3186819,0028A00159000000,"216 DUNSEITH ST, PITTSBURGH, PA 15213",216, ,,DUNSEITH,ST,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,12/16/2024,12/6/2024,330000,19895,142,H,MULTI-PARCEL SALE,SW,SPECIAL WARRANTY,40.44101,-79.964714,West Oakland
3186827,0040D00134000000,"1521 OBEY ST, PITTSBURGH, PA 15205",1521, ,,OBEY,ST,,,PITTSBURGH,PA,15205,47,Pittsburgh,128,28th Ward - PITTSBURGH,10/30/2024,10/28/2024,250000,19847,103,99,CORRECTIVE DEED / DUPLICATE SALE,DE,DEED,40.44069,-80.05144,Crafton Heights
3186821,0028M00137000000,"3613 PARKVIEW AVE, PITTSBURGH, PA 15213",3613, ,,PARKVIEW,AVE,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,5/15/2024,5/13/2024,170000,19670,161,3,LOVE AND AFFECTION SALE,DE,DEED,40.436466,-79.951907,Central Oakland
3186828,0004K00132000000,"37 DILWORTH ST, PITTSBURGH, PA 15211",37, ,,DILWORTH,ST,,,PITTSBURGH,PA,15211,47,Pittsburgh,119,19th Ward - PITTSBURGH,10/24/2024,10/24/2024,220000,19842,313,35,CORPORATION TRANSFER,SW,SPECIAL WARRANTY,40.42686,-80.010416,Mount Washington
3186836,0052M00196000000,"20 UNGER LN, PITTSBURGH, PA 15217",20, ,,UNGER,LN,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,11/5/2024,11/4/2024,1,19852,291,3,LOVE AND AFFECTION SALE,DE,DEED,40.445532,-79.936552,Squirrel Hill North
3186845,0062J00044000000,"32 WENZELL PL, PITTSBURGH, PA 15216",32, ,,WENZELL,PL,,,PITTSBURGH,PA,15216,47,Pittsburgh,119,19th Ward - PITTSBURGH,7/23/2024,7/16/2024,120000,19743,424,H,MULTI-PARCEL SALE,DE,DEED,40.3989,-80.03046,Beechview
3186843,0083M00328000000,"0 HUNTRESS ST, PITTSBURGH, PA 15206",0, ,,HUNTRESS,ST,,,PITTSBURGH,PA,15206,47,Pittsburgh,111,11th Ward - PITTSBURGH,7/15/2024,7/8/2024,570000,19735,431,H,MULTI-PARCEL SALE,SW,SPECIAL WARRANTY,40.467216,-79.917982,East Liberty
3186848,0096J00387000000,"2720 SAGEMAN AVE, PITTSBURGH, PA 15226",2720, ,,SAGEMAN,AVE,,,PITTSBURGH,PA,15226,47,Pittsburgh,119,19th Ward - PITTSBURGH,7/23/2024,7/5/2024,80400,19743,566,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.38727,-80.01552,Brookline
3186851,0005C00116000000,"1311 VIRGINIA AVE, PITTSBURGH, PA 15211",1311, ,,VIRGINIA,AVE,,,PITTSBURGH,PA,15211,47,Pittsburgh,119,19th Ward - PITTSBURGH,7/25/2024,7/5/2024,300000,19748,307,0,VALID SALE,DE,DEED,40.432627,-80.021348,Duquesne Heights
3186855,0014F00080000000,"405 WALTER ST, PITTSBURGH, PA 15210",405, ,,WALTER,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,118,18th Ward - PITTSBURGH,8/2/2024,7/22/2024,122000,19756,367,0,VALID SALE,DE,DEED,40.41893,-79.994474,Allentown
3186870,0022B00044000000,"1229 SUCCESS ST, PITTSBURGH, PA 15212",1229, ,,SUCCESS,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,121,21st Ward - PITTSBURGH,8/2/2024,7/22/2024,45000,19757,137,14,TIME ON MARKET (INSUFF/EXCESS),SW,SPECIAL WARRANTY,40.462392,-80.025984,California-Kirkbride
3186876,0084G0025800RU00,"141 SHADY AVE, PITTSBURGH, PA 15206",141, ,,SHADY,AVE,,,PITTSBURGH,PA,15206,47,Pittsburgh,107,7th Ward - PITTSBURGH,8/2/2024,7/29/2024,9338000,19757,246,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.459212,-79.921482,Shadyside
3186884,0084N00269000000,"714 MARYLAND AVE, PITTSBURGH, PA 15232",714, ,,MARYLAND,AVE,,,PITTSBURGH,PA,15232,47,Pittsburgh,107,7th Ward - PITTSBURGH,7/11/2024,7/3/2024,520000,19730,570,14,TIME ON MARKET (INSUFF/EXCESS),SW,SPECIAL WARRANTY,40.45361,-79.92962,Shadyside
3186882,0052H00265001A00,"5301 5TH AVE, UNIT 1A, PITTSBURGH, PA 15232",5301, ,,5TH,AVE,UNIT,1A,PITTSBURGH,PA,15232,47,Pittsburgh,107,7th Ward - PITTSBURGH,7/10/2024,5/23/2024,285000,19729,572,0,VALID SALE,SW,SPECIAL WARRANTY,40.448353,-79.935142,Shadyside
3186892,0003S00197000000,"33 PIUS ST, PITTSBURGH, PA 15203",33, ,,PIUS,ST,,,PITTSBURGH,PA,15203,47,Pittsburgh,117,17th Ward - PITTSBURGH,7/18/2024,7/11/2024,130000,19740,349,9,OTHER INVALID SALES INDICATED,SW,SPECIAL WARRANTY,40.424763,-79.983458,South Side Slopes
3186893,0052A00078000000,"4775 WALLINGFORD ST, PITTSBURGH, PA 15213",4775, ,,WALLINGFORD,ST,,,PITTSBURGH,PA,15213,47,Pittsburgh,107,7th Ward - PITTSBURGH,7/18/2024,7/8/2024,602812,19740,497,BK,BANK/FINANCIAL INSTITUTION,SW,SPECIAL WARRANTY,40.452524,-79.94672,Shadyside
3186896,0121N00037000000,"1648 MORNINGSIDE AVE, PITTSBURGH, PA 15206",1648, ,,MORNINGSIDE,AVE,,,PITTSBURGH,PA,15206,47,Pittsburgh,110,10th Ward - PITTSBURGH,7/26/2024,7/12/2024,1,19749,463,3,LOVE AND AFFECTION SALE,DE,DEED,40.484001,-79.928981,Morningside
3186902,0087J00114000000,"943 FLEMINGTON ST, PITTSBURGH, PA 15217",943, ,,FLEMINGTON,ST,,,PITTSBURGH,PA,15217,47,Pittsburgh,115,15th Ward - PITTSBURGH,8/1/2024,7/24/2024,245000,19755,147,0,VALID SALE,SW,SPECIAL WARRANTY,40.42758,-79.93161,Greenfield
3186903,0006M00030060500,"1000 GRANDVIEW AVE, UNIT 605, PITTSBURGH, PA 15211",1000, ,,GRANDVIEW,AVE,UNIT,605,PITTSBURGH,PA,15211,47,Pittsburgh,119,19th Ward - PITTSBURGH,7/22/2024,7/10/2024,6500,19742,297,N,NOT APPLICABLE,DE,DEED,40.43734,-80.016389,Mount Washington
3186907,0026P00110000000,"807 CLARISSA ST, PITTSBURGH, PA 15219",807, ,,CLARISSA,ST,,,PITTSBURGH,PA,15219,47,Pittsburgh,105,5th Ward - PITTSBURGH,7/31/2024,6/18/2024,1,19754,124,3,LOVE AND AFFECTION SALE,QC,QUIT CLAIM,40.4532,-79.95946,Upper Hill
3186910,0077K00325000000,"2860 PERRYSVILLE AVE, PITTSBURGH, PA 15214",2860, ,,PERRYSVILLE,AVE,,,PITTSBURGH,PA,15214,47,Pittsburgh,126,26th Ward - PITTSBURGH,8/6/2024,7/30/2024,1,19759,554,3,LOVE AND AFFECTION SALE,DE,DEED,40.475287,-80.011253,Perry South
3186914,0062F00094000000,"2345 VODELI ST, PITTSBURGH, PA 15216",2345, ,,VODELI,ST,,,PITTSBURGH,PA,15216,47,Pittsburgh,119,19th Ward - PITTSBURGH,1/7/2025,12/31/2024,1,19916,561,3,LOVE AND AFFECTION SALE,DE,DEED,40.40137,-80.027746,Beechview
3186922,0185M00004000000,"1050 COX PL, PITTSBURGH, PA 15207",1050, ,,COX,PL,,,PITTSBURGH,PA,15207,47,Pittsburgh,131,31st Ward - PITTSBURGH,1/29/2024,1/24/2024,170000,19561,551,0,VALID SALE,DE,DEED,40.37003,-79.91904,Lincoln Place
3186923,0052H00292000000,"924 S AIKEN AVE, PITTSBURGH, PA 15232",924, ,S,AIKEN,AVE,,,PITTSBURGH,PA,15232,47,Pittsburgh,107,7th Ward - PITTSBURGH,2/15/2024,1/27/2024,1663500,19577,27,0,VALID SALE,DE,DEED,40.449136,-79.935014,Shadyside
3186927,0026N00230000000,"3329 MCNEIL PL, PITTSBURGH, PA 15219",3329, ,,MCNEIL,PL,,,PITTSBURGH,PA,15219,47,Pittsburgh,105,5th Ward - PITTSBURGH,2/22/2024,2/20/2024,1,19581,256,3,LOVE AND AFFECTION SALE,DE,DEED,40.454099,-79.964803,Upper Hill
3186942,0051F00175000100,"424 S WINEBIDDLE ST, PITTSBURGH, PA 15224",424, ,S,WINEBIDDLE,ST,,,PITTSBURGH,PA,15224,47,Pittsburgh,108,8th Ward - PITTSBURGH,8/8/2024,8/7/2024,155000,19763,118,0,VALID SALE,DE,DEED,40.459357,-79.943808,Bloomfield
3186955,0086D00212000000,"1543 BEECHWOOD BLVD, PITTSBURGH, PA 15217",1543, ,,BEECHWOOD,BLVD,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,8/14/2024,7/26/2024,1515000,19767,534,0,VALID SALE,DE,DEED,40.441075,-79.916321,Squirrel Hill North
3186954,0042K00002000000,"1011 FAULKNER ST, PITTSBURGH, PA 15204",1011, ,,FAULKNER,ST,,,PITTSBURGH,PA,15204,47,Pittsburgh,120,20th Ward - PITTSBURGH,8/13/2024,8/6/2024,82000,19767,190,0,VALID SALE,SW,SPECIAL WARRANTY,40.45563,-80.061927,Sheraden
3186971,0061R00062000000,"2129 WHITED ST, PITTSBURGH, PA 15210",2129, ,,WHITED,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,132,32nd Ward - PITTSBURGH,8/14/2024,8/9/2024,165000,19767,408,0,VALID SALE,GW,GENERAL WARRANTY,40.39614,-80.00414,Brookline
3186981,0054N00054000000,"29 BIGELOW ST, PITTSBURGH, PA 15207",29, ,,BIGELOW,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,115,15th Ward - PITTSBURGH,8/29/2024,8/27/2024,52500,19784,378,H,MULTI-PARCEL SALE,DE,DEED,40.42471,-79.94909,Greenfield
3186983,0046G00213000000,"417 E BURGESS ST, PITTSBURGH, PA 15214",417, ,E,BURGESS,ST,,,PITTSBURGH,PA,15214,47,Pittsburgh,126,26th Ward - PITTSBURGH,8/29/2024,8/22/2024,1,19784,512,3,LOVE AND AFFECTION SALE,DE,DEED,40.46831,-80.0054,Perry South
3186994,0084A00031000000,"238 S NEGLEY AVE, PITTSBURGH, PA 15206",238, ,S,NEGLEY,AVE,,,PITTSBURGH,PA,15206,47,Pittsburgh,108,8th Ward - PITTSBURGH,3/8/2024,2/12/2024,962000,19596,142,9,OTHER INVALID SALES INDICATED,DE,DEED,40.460915,-79.932589,Friendship
3187000,0013D00166000000,"0 MISSION ST, PITTSBURGH, PA 15203",0, ,,MISSION,ST,,,PITTSBURGH,PA,15203,47,Pittsburgh,116,16th Ward - PITTSBURGH,4/18/2024,4/17/2024,1,19642,365,3,LOVE AND AFFECTION SALE,QC,QUIT CLAIM,40.422507,-79.969948,South Side Slopes
3187006,0077E00065000000,"3035 PERRYSVILLE AVE, PITTSBURGH, PA 15214",3035, ,,PERRYSVILLE,AVE,,,PITTSBURGH,PA,15214,47,Pittsburgh,126,26th Ward - PITTSBURGH,5/7/2024,5/3/2024,1,19661,172,H,MULTI-PARCEL SALE,SW,SPECIAL WARRANTY,40.477065,-80.012795,Perry North
3187007,0035C00078000000,"1518 DAGMAR AVE, PITTSBURGH, PA 15216",1518, ,,DAGMAR,AVE,,,PITTSBURGH,PA,15216,47,Pittsburgh,119,19th Ward - PITTSBURGH,5/6/2024,4/22/2024,205000,19659,256,9,OTHER INVALID SALES INDICATED,DE,DEED,40.41219,-80.02311,Beechview
3187015,0024F00308000000,"1119 VOSKAMP ST, PITTSBURGH, PA 15212",1119, ,,VOSKAMP,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,124,24th Ward - PITTSBURGH,5/24/2024,5/14/2024,252500,19680,86,35,CORPORATION TRANSFER,DE,DEED,40.45879,-79.99277,Spring Garden
3187019,0169R00300000000,"201 CENTER AVE, PITTSBURGH, PA 15215",201, ,,CENTER,AVE,,,PITTSBURGH,PA,15215,17,Fox Chapel Area,801,Aspinwall  ,6/11/2024,6/7/2024,630000,19698,11,0,VALID SALE,DE,DEED,40.440141,-79.993648,Central Business District
3187024,0013D00294000000,"15 TELESCOPE ST, PITTSBURGH, PA 15203",15, ,,TELESCOPE,ST,,,PITTSBURGH,PA,15203,47,Pittsburgh,116,16th Ward - PITTSBURGH,5/20/2024,5/14/2024,175000,19673,244,9,OTHER INVALID SALES INDICATED,DE,DEED,40.42255,-79.96723,South Side Slopes
3187023,0126B00096000000,"225 S LINDEN AVE, PITTSBURGH, PA 15208",225, ,S,LINDEN,AVE,,,PITTSBURGH,PA,15208,47,Pittsburgh,114,14th Ward - PITTSBURGH,4/18/2024,4/15/2024,1,19642,580,3,LOVE AND AFFECTION SALE,DE,DEED,40.451024,-79.911367,Point Breeze
3187034,0071S00235000000,"3263 THAYER ST, PITTSBURGH, PA 15204",3263, ,,THAYER,ST,,,PITTSBURGH,PA,15204,47,Pittsburgh,120,20th Ward - PITTSBURGH,9/12/2024,8/5/2024,75000,19798,497,1,SHERIFF SALE,SD,SHERIFF DEED,40.45326,-80.06792,Sheraden
3187037,0094A00022000000,"2067 REHMAN ST, PITTSBURGH, PA 15210",2067, ,,REHMAN,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,129,29th Ward - PITTSBURGH,9/12/2024,9/3/2024,45000,19799,237,H,MULTI-PARCEL SALE,DE,DEED,40.39374,-79.981912,Carrick
3187039,0185S00189000000,"1100 STOCK ST, PITTSBURGH, PA 15207",1100, ,,STOCK,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,131,31st Ward - PITTSBURGH,9/13/2024,9/10/2024,114000,19800,502,0,VALID SALE,DE,DEED,40.36616,-79.91732,Lincoln Place
3187044,0022C00052000000,"1108 SUNDAY ST, PITTSBURGH, PA 15212",1108, ,,SUNDAY,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,121,21st Ward - PITTSBURGH,7/10/2024,7/9/2024,250000,19730,421,9,OTHER INVALID SALES INDICATED,DE,DEED,40.46078,-80.02367,California-Kirkbride
3187046,0036C00084000001,"1246 KIRSOPP AVE, PITTSBURGH, PA 15220",1246, ,,KIRSOPP,AVE,,,PITTSBURGH,PA,15220,47,Pittsburgh,120,20th Ward - PITTSBURGH,5/30/2024,5/20/2024,213000,19686,207,0,VALID SALE,DE,DEED,40.41193,-80.0391,Banksville
3187051,0062H00316000000,"550 BEAUFORT AVE, PITTSBURGH, PA 15226",550, ,,BEAUFORT,AVE,,,PITTSBURGH,PA,15226,47,Pittsburgh,119,19th Ward - PITTSBURGH,6/18/2024,5/30/2024,186250,19707,112,0,VALID SALE,DE,DEED,40.399448,-80.01622,Brookline
3187052,0115H00311000000,"65 SEMICIR ST, PITTSBURGH, PA 15214",65, ,,SEMICIR,ST,,,PITTSBURGH,PA,15214,47,Pittsburgh,126,26th Ward - PITTSBURGH,6/13/2024,5/24/2024,1,19702,106,3,LOVE AND AFFECTION SALE,QC,QUIT CLAIM,40.4873,-80.01893,Perry North
3187058,0006S00066000000,"195 MERIDAN ST, PITTSBURGH, PA 15211",195, ,,MERIDAN,ST,,,PITTSBURGH,PA,15211,47,Pittsburgh,119,19th Ward - PITTSBURGH,6/24/2024,6/18/2024,1,19713,154,H,MULTI-PARCEL SALE,SW,SPECIAL WARRANTY,40.43505,-80.01897,Mount Washington
3187059,0087G0015500CU00,"5808 FORWARD AVE, PITTSBURGH, PA 15217",5808, ,,FORWARD,AVE,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,6/14/2024,6/12/2024,3000000,19704,373,14,TIME ON MARKET (INSUFF/EXCESS),SW,SPECIAL WARRANTY,40.429522,-79.923112,Squirrel Hill South
3187072,0174P00195000000,"7309 HAMILTON AVE, PITTSBURGH, PA 15208",7309, ,,HAMILTON,AVE,,,PITTSBURGH,PA,15208,47,Pittsburgh,113,13th Ward - PITTSBURGH,7/2/2024,7/1/2024,786024,19722,238,H,MULTI-PARCEL SALE,DE,DEED,40.454191,-79.894828,Homewood South
3187071,0086G00197003800,"1660 MURRAY AVE, UNIT 38, PITTSBURGH, PA 15217",1660, ,,MURRAY,AVE,UNIT,38,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,7/8/2024,7/2/2024,515000,19727,108,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.438644,-79.923619,Squirrel Hill North
3187076,0035J00110000000,"0 COAST AVE, PITTSBURGH, PA 15216",0, ,,COAST,AVE,,,PITTSBURGH,PA,15216,47,Pittsburgh,120,20th Ward - PITTSBURGH,7/29/2024,7/10/2024,1,19750,459,GV,GOVERNMENT SALE,QC,QUIT CLAIM,40.40861,-80.026408,Beechview
3187075,0174G00138000000,"7451 MONTICELLO ST, PITTSBURGH, PA 15208",7451, ,,MONTICELLO,ST,,,PITTSBURGH,PA,15208,47,Pittsburgh,113,13th Ward - PITTSBURGH,7/22/2024,7/17/2024,270000,19742,433,9,OTHER INVALID SALES INDICATED,DE,DEED,40.458188,-79.888775,Homewood North
3187078,0080P00226000000,"178 HOME ST, PITTSBURGH, PA 15201",178, ,,HOME,ST,,,PITTSBURGH,PA,15201,47,Pittsburgh,109,9th Ward - PITTSBURGH,12/11/2024,12/9/2024,670000,19890,498,0,VALID SALE,FD,FIDUCIARY DEED,40.473866,-79.959216,Central Lawrenceville
3187084,0062S00079000000,"807 ROSSMORE AVE, PITTSBURGH, PA 15226",807, ,,ROSSMORE,AVE,,,PITTSBURGH,PA,15226,47,Pittsburgh,119,19th Ward - PITTSBURGH,12/19/2024,12/16/2024,295000,19901,35,0,VALID SALE,DE,DEED,40.39486,-80.0181,Brookline
