_id,PARID,FULL_ADDRESS,PROPERTYHOUSENUM,PROPERTYFRACTION,PROPERTYADDRESSDIR,PROPERTYADDRESSSTREET,PROPERTYADDRESSSUF,PROPERTYADDRESSUNITDESC,PROPERTYUNITNO,PROPERTYCITY,PROPERTYSTATE,PROPERTYZIP,SCHOOLCODE,SCHOOLDESC,MUNICODE,MUNIDESC,RECORDDATE,SALEDATE,PRICE,DEEDBOOK,DEEDPAGE,SALECODE,SALEDESC,INSTRTYP,INSTRTYPDESC,latitude,longitude
3210571,0027C00134000000,"0 ANDOVER TER, PITTSBURGH, PA 15213",0, ,,ANDOVER,TER,,,PITTSBURGH,PA,15213,47,Pittsburgh,105,5th Ward - PITTSBURGH,2024-04-04,2024-03-15,445000.0,19627,588.0,H,MULTI-PARCEL SALE,FD,FIDUCIARY DEED,40.451635,-79.955571,Upper Hill
3210612,0085A00013000000,"5519 HOWE ST, PITTSBURGH, PA 15232",5519, ,,HOWE,ST,,,PITTSBURGH,PA,15232,47,Pittsburgh,107,7th Ward - PITTSBURGH,2024-07-09,2024-07-09,1.0,19728,403.0,3,LOVE AND AFFECTION SALE,DE,DEED,40.45072,-79.93257,Shadyside
3210634,0172R00164000000,"7139 VERONA BLVD, PITTSBURGH, PA 15235",7139, ,,VERONA,BLVD,,,PITTSBURGH,PA,15235,47,Pittsburgh,112,12th Ward - PITTSBURGH,2024-09-25,2024-09-23,15000.0,19811,435.0,1,SHERIFF SALE,SD,SHERIFF DEED,40.47462,-79.88781,Lincoln-Lemington-Belmar
3210648,0049P00385030400,"3809 LIBERTY AVE, UNIT 304, PITTSBURGH, PA 15201",3809, ,,LIBERTY,AVE,UNIT,304,PITTSBURGH,PA,15201,47,Pittsburgh,106,6th Ward - PITTSBURGH,2024-09-24,2024-09-23,312000.0,19811,68.0,16,BUILDING NOT YET ASSESSED,SW,SPECIAL WARRANTY,40.462515,-79.96066,Lower Lawrenceville
3210652,0075R00064000000,"3236-3238 CALIFORNIA AVE, PITTSBURGH, PA 15212",3236, -3238,,CALIFORNIA,AVE,,,PITTSBURGH,PA,15212,47,Pittsburgh,127,27th Ward - PITTSBURGH,2024-09-27,2024-09-24,235000.0,19815,556.0,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.470742,-80.036216,Marshall-Shadeland
3210668,0139D00095000000,"2309 BERNARD ST, PITTSBURGH, PA 15234",2309, ,,BERNARD,ST,,,PITTSBURGH,PA,15234,47,Pittsburgh,132,32nd Ward - PITTSBURGH,2024-12-24,2024-12-19,1.0,19905,379.0,3,LOVE AND AFFECTION SALE,SW,SPECIAL WARRANTY,40.38427,-80.0033,Overbrook
3210698,0094F00145000000,"314 KIRK AVE, PITTSBURGH, PA 15227",314, ,,KIRK,AVE,,,PITTSBURGH,PA,15227,47,Pittsburgh,129,29th Ward - PITTSBURGH,2024-04-09,2024-03-28,10.0,19632,149.0,3,LOVE AND AFFECTION SALE,DE,DEED,40.390442,-79.976864,Carrick
3210747,0021A00024000000,"0 SANFORD ST, PITTSBURGH, PA 15204",0, ,,SANFORD,ST,,,PITTSBURGH,PA,15204,47,Pittsburgh,120,20th Ward - PITTSBURGH,2024-09-25,2024-09-20,55000.0,19812,303.0,H,MULTI-PARCEL SALE,SW,SPECIAL WARRANTY,40.460103,-80.049434,Esplen
3210855,0138J00365000000,"2425 KINGWOOD ST, PITTSBURGH, PA 15234",2425, ,,KINGWOOD,ST,,,PITTSBURGH,PA,15234,47,Pittsburgh,132,32nd Ward - PITTSBURGH,2024-04-19,2024-04-18,285000.0,19643,134.0,99,CORRECTIVE DEED / DUPLICATE SALE,SW,SPECIAL WARRANTY,40.379301,-79.995449,Overbrook
3210867,0052A00168000000,"406 N NEVILLE ST, PITTSBURGH, PA 15213",406, ,N,NEVILLE,ST,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,2024-07-01,2024-06-24,1.0,19721,336.0,H,MULTI-PARCEL SALE,DE,DEED,40.451174,-79.949382,North Oakland
3210965,0022H00228000000,"0 BRIGHTON PL, PITTSBURGH, PA 15212",0, ,,BRIGHTON,PL,,,PITTSBURGH,PA,15212,47,Pittsburgh,125,25th Ward - PITTSBURGH,2024-04-17,2024-03-06,200.0,19640,447.0,GV,GOVERNMENT SALE,TS,TREASURER DEED,40.458261,-80.017292,California-Kirkbride
3211075,0052A00168000000,"406 N NEVILLE ST, PITTSBURGH, PA 15213",406, ,N,NEVILLE,ST,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,2025-01-07,2024-12-26,20000.0,19916,35.0,H,MULTI-PARCEL SALE,FD,FIDUCIARY DEED,40.451174,-79.949382,North Oakland
3211191,0020L00047000000,"0 LAKEWOOD ST, PITTSBURGH, PA 15220",0, ,,LAKEWOOD,ST,,,PITTSBURGH,PA,15220,47,Pittsburgh,120,20th Ward - PITTSBURGH,2024-10-21,2024-10-11,70000.0,19837,539.0,H,MULTI-PARCEL SALE,SW,SPECIAL WARRANTY,40.447948,-80.041219,Elliott
3211354,0023F00178000000,"0 E JEFFERSON ST, PITTSBURGH, PA 15212",0, ,E,JEFFERSON,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,125,25th Ward - PITTSBURGH,2024-02-01,2024-01-08,1.0,19567,91.0,3,LOVE AND AFFECTION SALE,DE,DEED,40.45916,-80.010143,Central Northside
3211623,0045S00145000000,"0 CHAUTAUQUA ST, PITTSBURGH, PA 15214",0, ,,CHAUTAUQUA,ST,,,PITTSBURGH,PA,15214,47,Pittsburgh,125,25th Ward - PITTSBURGH,2024-08-05,2024-07-19,200.0,19758,117.0,GV,GOVERNMENT SALE,QC,QUIT CLAIM,40.465411,-80.014157,Perry South
3211668,0022H00184000000,"0 BRIGHTON PL, PITTSBURGH, PA 15212",0, ,,BRIGHTON,PL,,,PITTSBURGH,PA,15212,47,Pittsburgh,125,25th Ward - PITTSBURGH,2024-11-12,2024-10-15,3000.0,19859,171.0,H,MULTI-PARCEL SALE,DE,DEED,40.458261,-80.017292,California-Kirkbride
3211688,0027B00114000000,"0 ANAHEIM ST, PITTSBURGH, PA 15219",0, ,,ANAHEIM,ST,,,PITTSBURGH,PA,15219,47,Pittsburgh,105,5th Ward - PITTSBURGH,2024-02-15,2024-01-11,200.0,19577,220.0,GV,GOVERNMENT SALE,TS,TREASURER DEED,40.451936,-79.960436,Upper Hill
3211700,0052M00056000000,"0 BEELER ST, PITTSBURGH, PA 15217",0, ,,BEELER,ST,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2024-02-20,2024-01-23,619000.0,19579,108.0,H,MULTI-PARCEL SALE,SW,SPECIAL WARRANTY,40.438228,-79.972588,West Oakland
3211917,0131N00068000000,"0 BENEZET ST, HOMESTEAD, PA 15120",0, ,,BENEZET,ST,,,HOMESTEAD,PA,15120,47,Pittsburgh,131,31st Ward - PITTSBURGH,2024-11-21,2024-11-15,2000.0,19870,138.0,H,MULTI-PARCEL SALE,SW,SPECIAL WARRANTY,40.396352,-79.914815,New Homestead
3211947,0002H00262000000,"23 VINE ST, PITTSBURGH, PA 15219",23, ,,VINE,ST,,,PITTSBURGH,PA,15219,47,Pittsburgh,103,3rd Ward - PITTSBURGH,2024-04-17,2024-04-15,49900.0,19641,8.0,1,SHERIFF SALE,SD,SHERIFF DEED,40.43952,-79.98416,Crawford-Roberts
3211971,0027D00286000000,"400 N NEVILLE ST, PITTSBURGH, PA 15213",400, ,N,NEVILLE,ST,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,2024-07-09,2024-06-21,1.0,19729,1.0,H,MULTI-PARCEL SALE,FD,FIDUCIARY DEED,40.451403,-79.949519,North Oakland
3212119,0027D00263000000,"234 MELWOOD AVE, PITTSBURGH, PA 15213",234, ,,MELWOOD,AVE,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,2024-07-01,2024-06-24,1.0,19721,336.0,H,MULTI-PARCEL SALE,DE,DEED,40.451113,-79.949924,North Oakland
3212318,0040R00180000000,"0 KEEVER AVE, PITTSBURGH, PA 15205",0, ,,KEEVER,AVE,,,PITTSBURGH,PA,15205,47,Pittsburgh,128,28th Ward - PITTSBURGH,2024-12-23,2024-09-16,0.0,19904,547.0,3,LOVE AND AFFECTION SALE,DE,DEED,40.434645,-80.05596,Westwood
3212377,0046P00003000000,"0 PERRYSVILLE AVE, PITTSBURGH, PA 15214",0, ,,PERRYSVILLE,AVE,,,PITTSBURGH,PA,15214,47,Pittsburgh,125,25th Ward - PITTSBURGH,2024-05-06,2024-03-06,6628.0,19659,44.0,2,CITY TREASURER SALE,QC,QUIT CLAIM,40.489089,-80.018839,Perry North
3212379,0046K00064000000,"0 PERRYSVILLE AVE, PITTSBURGH, PA 15214",0, ,,PERRYSVILLE,AVE,,,PITTSBURGH,PA,15214,47,Pittsburgh,125,25th Ward - PITTSBURGH,2024-05-06,2024-03-07,8000.0,19659,67.0,2,CITY TREASURER SALE,QC,QUIT CLAIM,40.489089,-80.018839,Perry North
3212620,0056L00366000000,"0 ELECTRIC ST, PITTSBURGH, PA 15207",0, ,,ELECTRIC,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,115,15th Ward - PITTSBURGH,2025-01-07,2024-12-31,1.0,19916,61.0,H,MULTI-PARCEL SALE,DE,DEED,40.408507,-79.937729,Hazelwood
3212651,0024J00444000000,"823 PERALTA ST, PITTSBURGH, PA 15212",823, ,,PERALTA,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,123,23rd Ward - PITTSBURGH,2024-02-09,2024-02-09,1.0,19574,311.0,3,LOVE AND AFFECTION SALE,QC,QUIT CLAIM,40.455366,-79.996327,East Allegheny
3212712,0027D00286000000,"400 N NEVILLE ST, PITTSBURGH, PA 15213",400, ,N,NEVILLE,ST,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,2024-07-30,2024-06-25,1.0,19752,362.0,H,MULTI-PARCEL SALE,SW,SPECIAL WARRANTY,40.451403,-79.949519,North Oakland
3212845,0022H00211000000,"0 BRIGHTON PL, PITTSBURGH, PA 15212",0, ,,BRIGHTON,PL,,,PITTSBURGH,PA,15212,47,Pittsburgh,125,25th Ward - PITTSBURGH,2024-08-06,2024-07-10,3800.0,19760,536.0,99,CORRECTIVE DEED / DUPLICATE SALE,DE,DEED,40.458261,-80.017292,California-Kirkbride
3212851,0027D00263000000,"234 MELWOOD AVE, PITTSBURGH, PA 15213",234, ,,MELWOOD,AVE,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,2024-06-26,2024-06-25,1.0,19717,94.0,H,MULTI-PARCEL SALE,SW,SPECIAL WARRANTY,40.451113,-79.949924,North Oakland
3212910,0042M00207000000,"2904 MERWYN AVE, PITTSBURGH, PA 15204",2904, ,,MERWYN,AVE,,,PITTSBURGH,PA,15204,47,Pittsburgh,120,20th Ward - PITTSBURGH,2024-02-29,2024-02-26,1.0,19588,328.0,3,LOVE AND AFFECTION SALE,DE,DEED,40.455853,-80.050494,Sheraden
3212975,0121J00288000000,"1665 DUFFIELD ST, PITTSBURGH, PA 15206",1665, ,,DUFFIELD,ST,,,PITTSBURGH,PA,15206,47,Pittsburgh,110,10th Ward - PITTSBURGH,2024-08-12,2024-08-05,60000.0,19765,213.0,H,MULTI-PARCEL SALE,DE,DEED,40.48524,-79.9302,Stanton Heights
3213079,0003J00098000000,"419 BAILEY AVE, PITTSBURGH, PA 15211",419, ,,BAILEY,AVE,,,PITTSBURGH,PA,15211,47,Pittsburgh,118,18th Ward - PITTSBURGH,2024-08-14,2024-08-01,1.0,19768,7.0,3,LOVE AND AFFECTION SALE,DE,DEED,40.427032,-79.998549,Mount Washington
3213116,0022H00043000000,"0 CALIFORNIA AVE, PITTSBURGH, PA 15212",0, ,,CALIFORNIA,AVE,,,PITTSBURGH,PA,15212,47,Pittsburgh,125,25th Ward - PITTSBURGH,2024-11-12,2024-10-15,3000.0,19859,171.0,H,MULTI-PARCEL SALE,DE,DEED,40.470742,-80.036216,Marshall-Shadeland
3213118,0022H00119000000,"0 MCCULLOUGH ST, PITTSBURGH, PA 15212",0, ,,MCCULLOUGH,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,125,25th Ward - PITTSBURGH,2024-11-12,2024-10-15,3000.0,19859,177.0,H,MULTI-PARCEL SALE,DE,DEED,40.45867,-80.016777,California-Kirkbride
3213117,0022C00109000000,"0 MORRISON ST, PITTSBURGH, PA 15212",0, ,,MORRISON,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,121,21st Ward - PITTSBURGH,2024-11-12,2024-10-15,3000.0,19859,177.0,H,MULTI-PARCEL SALE,DE,DEED,40.460271,-80.02212,California-Kirkbride
3213314,0086J00070000000,"1810 MURDOCH RD, PITTSBURGH, PA 15217",1810, ,,MURDOCH,RD,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2024-08-27,2024-08-19,1.0,19782,310.0,H,MULTI-PARCEL SALE,DE,DEED,40.43603,-79.9309,Squirrel Hill South
3213320,0095L00297000000,"404 ARISTON AVE, PITTSBURGH, PA 15210",404, ,,ARISTON,AVE,,,PITTSBURGH,PA,15210,47,Pittsburgh,129,29th Ward - PITTSBURGH,2024-08-29,2024-08-07,71000.0,19784,458.0,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.3874,-79.98999,Carrick
3213372,0022H00209000000,"0 BRIGHTON PL, PITTSBURGH, PA 15212",0, ,,BRIGHTON,PL,,,PITTSBURGH,PA,15212,47,Pittsburgh,125,25th Ward - PITTSBURGH,2024-03-25,2024-03-07,200.0,19615,9.0,GV,GOVERNMENT SALE,QC,QUIT CLAIM,40.458261,-80.017292,California-Kirkbride
3213396,0010G00301000000,"0 BEDFORD AVE, PITTSBURGH, PA 15219",0, ,,BEDFORD,AVE,,,PITTSBURGH,PA,15219,47,Pittsburgh,105,5th Ward - PITTSBURGH,2024-06-24,2024-04-30,19000.0,19712,286.0,H,MULTI-PARCEL SALE,DE,DEED,40.448073,-79.978699,Middle Hill
3213397,0010G00302000000,"0 BEDFORD AVE, PITTSBURGH, PA 15219",0, ,,BEDFORD,AVE,,,PITTSBURGH,PA,15219,47,Pittsburgh,105,5th Ward - PITTSBURGH,2024-06-24,2024-04-30,19000.0,19712,286.0,H,MULTI-PARCEL SALE,DE,DEED,40.448073,-79.978699,Middle Hill
3213444,0001H00217000000,"4 MARKET SQ, PITTSBURGH, PA 15222",4, ,,MARKET,SQ,,,PITTSBURGH,PA,15222,47,Pittsburgh,101,1st Ward  - PITTSBURGH,2024-09-05,2024-08-29,1.0,19791,447.0,3,LOVE AND AFFECTION SALE,SW,SPECIAL WARRANTY,40.44019,-80.002426,Central Business District
3213722,0049E00234000000,"4001 BUTLER ST, PITTSBURGH, PA 15201",4001, ,,BUTLER,ST,,,PITTSBURGH,PA,15201,47,Pittsburgh,109,9th Ward - PITTSBURGH,2024-07-01,2024-06-26,1795500.0,19720,526.0,H,MULTI-PARCEL SALE,DE,DEED,40.469066,-79.96235,Central Lawrenceville
3213802,0175K00126000000,"7620 MEADE ST, PITTSBURGH, PA 15221",7620, ,,MEADE,ST,,,PITTSBURGH,PA,15221,47,Pittsburgh,114,14th Ward - PITTSBURGH,2024-04-05,2024-04-04,2100000.0,19629,225.0,H,MULTI-PARCEL SALE,DE,DEED,40.447485,-79.89379,Point Breeze North
3213804,0040H00169000000,"0 ARNOLD ST, PITTSBURGH, PA 15205",0, ,,ARNOLD,ST,,,PITTSBURGH,PA,15205,47,Pittsburgh,128,28th Ward - PITTSBURGH,2024-04-10,2024-04-05,82500.0,19634,333.0,H,MULTI-PARCEL SALE,DE,DEED,40.440082,-80.050734,Crafton Heights
3213852,0020L00047000000,"0 LAKEWOOD ST, PITTSBURGH, PA 15220",0, ,,LAKEWOOD,ST,,,PITTSBURGH,PA,15220,47,Pittsburgh,120,20th Ward - PITTSBURGH,2024-07-08,2024-06-25,50000.0,19727,386.0,1,SHERIFF SALE,SD,SHERIFF DEED,40.447948,-80.041219,Elliott
3213862,0052A00168000000,"406 N NEVILLE ST, PITTSBURGH, PA 15213",406, ,N,NEVILLE,ST,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,2024-06-26,2024-06-25,1.0,19717,118.0,H,MULTI-PARCEL SALE,SW,SPECIAL WARRANTY,40.451174,-79.949382,North Oakland
3214004,0025K00162050500,"2635 PENN AVE, UNIT 505, PITTSBURGH, PA 15222",2635, ,,PENN,AVE,UNIT,505,PITTSBURGH,PA,15222,47,Pittsburgh,102,2nd Ward - PITTSBURGH,2024-04-30,2024-04-17,1250000.0,19653,144.0,0,VALID SALE,SW,SPECIAL WARRANTY,40.455792,-79.977676,Strip District
3214072,0056F00302000000,"0 MARSDEN ST, PITTSBURGH, PA 15207",0, ,,MARSDEN,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,115,15th Ward - PITTSBURGH,2024-08-28,2024-08-02,1.0,19783,177.0,H,MULTI-PARCEL SALE,QC,QUIT CLAIM,40.410766,-79.942427,Hazelwood
3214168,0040C00277000000,"1656 ARNOLD ST, PITTSBURGH, PA 15205",1656, ,,ARNOLD,ST,,,PITTSBURGH,PA,15205,47,Pittsburgh,128,28th Ward - PITTSBURGH,2025-02-04,2024-12-31,125000.0,19940,6.0,H,MULTI-PARCEL SALE,SW,SPECIAL WARRANTY,40.442408,-80.054805,Crafton Heights
3214269,0077P00220000000,"2806 PERRYSVILLE AVE, PITTSBURGH, PA 15214",2806, ,,PERRYSVILLE,AVE,,,PITTSBURGH,PA,15214,47,Pittsburgh,126,26th Ward - PITTSBURGH,2024-06-11,2024-06-06,134000.0,19698,368.0,14,TIME ON MARKET (INSUFF/EXCESS),SW,SPECIAL WARRANTY,40.4737,-80.010111,Perry South
3214301,0049S00070000000,"4562 FRIENDSHIP AVE, PITTSBURGH, PA 15224",4562, ,,FRIENDSHIP,AVE,,,PITTSBURGH,PA,15224,47,Pittsburgh,109,9th Ward - PITTSBURGH,2024-10-11,2024-10-09,315000.0,19830,147.0,H,MULTI-PARCEL SALE,DE,DEED,40.464707,-79.950917,Bloomfield
3214300,0084P00107B00100,"400 S HIGHLAND AVE, UNIT B1, PITTSBURGH, PA 15206",400, ,S,HIGHLAND,AVE,UNIT,B1,PITTSBURGH,PA,15206,47,Pittsburgh,107,7th Ward - PITTSBURGH,2024-09-17,2024-09-05,112244.0,19804,286.0,0,VALID SALE,DE,DEED,40.453823,-79.925432,Shadyside
3214306,0084D00010000000,"408 ENRIGHT CT, PITTSBURGH, PA 15206",408, ,,ENRIGHT,CT,,,PITTSBURGH,PA,15206,47,Pittsburgh,112,12th Ward - PITTSBURGH,2024-10-24,2024-09-26,1.0,19842,273.0,3,LOVE AND AFFECTION SALE,QC,QUIT CLAIM,40.460988,-79.91632,East Liberty
3214305,0036K00170000000,"2355 ROSEGARDEN RD, PITTSBURGH, PA 15220",2355, ,,ROSEGARDEN,RD,,,PITTSBURGH,PA,15220,47,Pittsburgh,120,20th Ward - PITTSBURGH,2024-10-29,2024-09-24,1.0,19845,489.0,3,LOVE AND AFFECTION SALE,DE,DEED,40.407295,-80.043141,Banksville
3214315,0040R00192000000,"121 KEEVER AVE, PITTSBURGH, PA 15205",121, ,,KEEVER,AVE,,,PITTSBURGH,PA,15205,47,Pittsburgh,128,28th Ward - PITTSBURGH,2024-11-14,2024-11-12,345000.0,19863,189.0,H,MULTI-PARCEL SALE,SW,SPECIAL WARRANTY,40.434542,-80.055599,Westwood
3214324,0046N00156000000,"2130 HOLYOKE ST, PITTSBURGH, PA 15214",2130, ,,HOLYOKE,ST,,,PITTSBURGH,PA,15214,47,Pittsburgh,125,25th Ward - PITTSBURGH,2024-12-12,2024-12-11,84000.0,19892,276.0,35,CORPORATION TRANSFER,SW,SPECIAL WARRANTY,40.46389,-80.01406,Perry South
3214329,0087R00063000000,"6324 EBDY ST, PITTSBURGH, PA 15217",6324, ,,EBDY,ST,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2024-12-18,2024-12-16,435000.0,19897,298.0,0,VALID SALE,SW,SPECIAL WARRANTY,40.424368,-79.922973,Squirrel Hill South
3214337,0012N00119000000,"135 PIUS ST, PITTSBURGH, PA 15203",135, ,,PIUS,ST,,,PITTSBURGH,PA,15203,47,Pittsburgh,117,17th Ward - PITTSBURGH,2024-12-20,2024-11-19,0.0,19902,507.0,3,LOVE AND AFFECTION SALE,DE,DEED,40.42447,-79.97981,South Side Slopes
3214335,0023K00142000000,"1224 PALO ALTO ST, PITTSBURGH, PA 15212",1224, ,,PALO ALTO,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,122,22nd Ward - PITTSBURGH,2024-12-24,2024-12-20,775000.0,19905,571.0,0,VALID SALE,SW,SPECIAL WARRANTY,40.456119,-80.010822,Central Northside
3214334,0027H00160003900,"144 N DITHRIDGE ST, UNIT 201, PITTSBURGH, PA 15213",144, ,N,DITHRIDGE,ST,UNIT,201,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,2024-12-24,2024-12-12,180000.0,19905,565.0,14,TIME ON MARKET (INSUFF/EXCESS),SW,SPECIAL WARRANTY,40.44818,-79.950895,North Oakland
3214338,0010M00233000000,"2550-2552 CENTRE AVE, PITTSBURGH, PA 15219",2550, -2552,,CENTRE,AVE,,,PITTSBURGH,PA,15219,47,Pittsburgh,105,5th Ward - PITTSBURGH,2025-02-14,2024-11-19,5000.0,19949,576.0,DT,DATE OF TRANSFER (RECORD YR <> SALE YR),DE,DEED,40.451234,-79.954225,North Oakland
3214349,0084K00014000000,"248 SPAHR ST, PITTSBURGH, PA 15232",248, ,,SPAHR,ST,,,PITTSBURGH,PA,15232,47,Pittsburgh,107,7th Ward - PITTSBURGH,2024-02-28,2024-02-23,595000.0,19587,1.0,0,VALID SALE,DE,DEED,40.457409,-79.927745,Shadyside
3214367,0015L00112000000,"66 SYLVANIA AVE, PITTSBURGH, PA 15210",66, ,,SYLVANIA,AVE,,,PITTSBURGH,PA,15210,47,Pittsburgh,118,18th Ward - PITTSBURGH,2024-03-26,2024-03-19,71000.0,19615,262.0,35,CORPORATION TRANSFER,DE,DEED,40.41673,-80.00712,Beltzhoover
3214360,0023F00072000000,"110 E JEFFERSON ST, PITTSBURGH, PA 15212",110, ,E,JEFFERSON,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,125,25th Ward - PITTSBURGH,2024-03-14,2024-03-08,290000.0,19602,262.0,0,VALID SALE,DE,DEED,40.459549,-80.008854,Central Northside
3214363,0051D00056000000,"353 S GRAHAM ST, PITTSBURGH, PA 15232",353, ,S,GRAHAM,ST,,,PITTSBURGH,PA,15232,47,Pittsburgh,108,8th Ward - PITTSBURGH,2024-03-14,2024-02-08,925000.0,19603,506.0,14,TIME ON MARKET (INSUFF/EXCESS),SW,SPECIAL WARRANTY,40.46023,-79.93632,Friendship
3214365,0059N00070000000,"223 HORNADAY RD, PITTSBURGH, PA 15210",223, ,,HORNADAY,RD,,,PITTSBURGH,PA,15210,47,Pittsburgh,129,29th Ward - PITTSBURGH,2024-03-15,2024-03-14,11000.0,19605,554.0,14,TIME ON MARKET (INSUFF/EXCESS),SW,SPECIAL WARRANTY,40.39584,-79.98166,Carrick
3214364,0014S00298000000,"0 PENN AVE, PITTSBURGH, PA 15210",0, ,,PENN,AVE,,,PITTSBURGH,PA,15210,47,Pittsburgh,839,Mt. Oliver  ,2024-03-18,2024-02-09,450.0,19606,468.0,GV,GOVERNMENT SALE,QC,QUIT CLAIM,40.450002,-79.903756,Point Breeze
3214372,0051E00233000A00,"605 GROSS ST, PITTSBURGH, PA 15224",605, ,,GROSS,ST,,,PITTSBURGH,PA,15224,47,Pittsburgh,108,8th Ward - PITTSBURGH,2024-03-28,2024-03-21,197500.0,19618,524.0,14,TIME ON MARKET (INSUFF/EXCESS),GW,GENERAL WARRANTY,40.457901,-79.94609,Bloomfield
3214377,0084J00060000000,"5715 ELLSWORTH AVE, PITTSBURGH, PA 15232",5715, ,,ELLSWORTH,AVE,,,PITTSBURGH,PA,15232,47,Pittsburgh,107,7th Ward - PITTSBURGH,2024-04-03,2024-04-02,10.0,19626,71.0,H,MULTI-PARCEL SALE,DE,DEED,40.455238,-79.932124,Shadyside
3214373,0024D00081000000,"1428 LOWRIE ST, PITTSBURGH, PA 15212",1428, ,,LOWRIE,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,124,24th Ward - PITTSBURGH,2024-03-27,2024-03-26,10.0,19617,82.0,3,LOVE AND AFFECTION SALE,QC,QUIT CLAIM,40.46101,-79.98568,Troy Hill
3214381,0088C00011000000,"6376 CATON ST, PITTSBURGH, PA 15217",6376, ,,CATON,ST,,,PITTSBURGH,PA,15217,47,Pittsburgh,114,14th Ward - PITTSBURGH,2024-04-10,2024-03-21,180000.0,19633,516.0,3,LOVE AND AFFECTION SALE,FD,FIDUCIARY DEED,40.423172,-79.921186,Squirrel Hill South
3214368,0033F00273000000,"323 REIFERT ST, PITTSBURGH, PA 15210",323, ,,REIFERT,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,130,30th Ward - PITTSBURGH,2024-03-26,2024-03-22,85000.0,19616,386.0,35,CORPORATION TRANSFER,SW,SPECIAL WARRANTY,40.40925,-79.994782,Knoxville
3214387,0011H00400000000,"110 BURROWS ST, PITTSBURGH, PA 15213",110, ,,BURROWS,ST,,,PITTSBURGH,PA,15213,47,Pittsburgh,104,4th Ward - PITTSBURGH,2024-05-10,2024-05-10,595000.0,19665,108.0,0,VALID SALE,SW,SPECIAL WARRANTY,40.439701,-79.966845,West Oakland
3214398,0060R00185000000,"1814 OAKHURST ST, PITTSBURGH, PA 15210",1814, ,,OAKHURST,ST,,,PITTSBURGH,PA,15210,47,Pittsburgh,129,29th Ward - PITTSBURGH,2024-09-03,2024-08-30,28000.0,19788,369.0,14,TIME ON MARKET (INSUFF/EXCESS),SW,SPECIAL WARRANTY,40.39653,-79.98973,Carrick
3214397,0006L00211000000,"398 SWEETBRIAR ST, PITTSBURGH, PA 15211",398, ,,SWEETBRIAR,ST,,,PITTSBURGH,PA,15211,47,Pittsburgh,119,19th Ward - PITTSBURGH,2024-09-04,2024-08-29,125000.0,19790,37.0,14,TIME ON MARKET (INSUFF/EXCESS),DE,DEED,40.435984,-80.022547,Duquesne Heights
3214399,0056R00107000000,"232 WINSTON ST, PITTSBURGH, PA 15207",232, ,,WINSTON,ST,,,PITTSBURGH,PA,15207,47,Pittsburgh,115,15th Ward - PITTSBURGH,2024-09-04,2024-08-21,1.0,19790,65.0,3,LOVE AND AFFECTION SALE,DE,DEED,40.404782,-79.94004,Hazelwood
3214414,0120N00015003800,"5519 BERLIN WAY, PITTSBURGH, PA 15201",5519, ,,BERLIN,WAY,,,PITTSBURGH,PA,15201,47,Pittsburgh,110,10th Ward - PITTSBURGH,2024-09-16,2024-08-27,750000.0,19802,197.0,0,VALID SALE,DE,DEED,40.484179,-79.95002,Upper Lawrenceville
3214410,0045B00026000000,"3007 STAYTON ST, PITTSBURGH, PA 15212",3007, ,,STAYTON,ST,,,PITTSBURGH,PA,15212,47,Pittsburgh,127,27th Ward - PITTSBURGH,2024-09-11,2024-09-11,75000.0,19798,52.0,35,CORPORATION TRANSFER,DE,DEED,40.47204,-80.02833,Marshall-Shadeland
